Date,DAX 30,ADIDAS,ALLIANZ,BASF,BAYER,BEIERSDORF,BMW,CONTINENTAL,DAIMLER,DEUTSCHE BANK,DEUTSCHE POST,DEUTSCHE TELEKOM,E ON,FRESENIUS,HENKEL,LINDE,MUENCHENER RUECK.,RWE,SAP,SIEMENS,VOLKSWAGEN,FTSE 100,ASTRAZENECA,BARCLAYS,BG GROUP,BHP BILLITON,BP,BRITISH AMERICAN TOBACCO,BT GROUP,DIAGEO,GLAXO SMITH KLINE,HSBC HDG.,LLOYDS BANKING GROUP,NATIONAL GRID,PRUDENTIAL,RECKITT BENCKISER GROUP,RIO TINTO,ROYAL DUTCH SHELL B,SAB MILLER,STANDARD CHARTERED,UNILEVER,VODAFONE GROUP
2004-05-21,3831.84,173.02,107.32,525.47,244.39,366.22,575.18,430.26,64.95,268.25,89.79,103,452.52,95.41,293.23,151.08,112.74,260.11,377,325.59,131.76,2286.69,553.77,38207.39,1234.71,280.34,34796.25,139052.9,506.55,17432.79,146071.1,1214.65,194.74,288.26,19096.88,21488.78,29640.07,33485.43,175.96,35083.7,26542.53,1545.22
2004-05-24,3867.84,174.32,107.95,530.04,249,364.05,577.19,434.94,65.79,271.49,89.95,103.77,456.33,94.97,298.28,150.73,113.84,262.46,382.99,330.38,132.81,2285.37,550.11,37866.61,1227.27,277.02,35050.63,138119.1,505.15,17360.86,145064.6,1215.42,194.62,287.58,19207.01,21873.83,29547.8,33613.56,177.68,35044.41,26516.35,1536.71
2004-05-25,3828.07,173.69,107.28,521.02,245.38,364.12,571.33,428.41,65.57,266.76,87.12,101.91,455.59,95.9,299.63,149.41,113.97,259.01,381.64,324.56,130.83,2279.76,557,37753,1259.81,274.91,35795.62,135147.9,506.55,17336.88,145567.8,1209.28,194.97,292.34,19008.77,21740.55,29455.54,34083.39,175.56,34965.84,26359.29,1460.16
2004-05-26,3867.52,175.89,108.64,528.9,251.74,368.39,583.05,442.94,66.79,262.99,85.29,102.84,460.8,99.09,298.28,150.48,115.12,260.11,388.53,329.29,132.48,2290.71,553.12,37582.6,1266.32,280.65,35904.64,135572.3,510.75,17288.92,146951.8,1213.88,197.38,294.21,19405.25,21947.88,30147.53,34232.88,174.51,35162.28,26333.12,1454.49
2004-05-27,3913.33,180.73,109.43,538.04,258.98,370.79,586.24,446.26,67.92,262.51,85.03,105.78,469.5,99.24,298.06,149.56,115.77,266.5,393.62,332.37,132.65,2298.63,557.64,36692.73,1258.88,280.65,35177.82,136506.1,519.84,17504.73,145567.8,1231.52,199.1,295.23,19911.86,21903.45,30285.92,34040.68,173.72,35496.22,26228.41,1468.67
2004-05-28,3902.72,179.97,109.2,531.56,256.13,363.22,581.21,452.42,67.77,259.6,85.71,106.24,470.08,98.78,297.28,149.66,115.8,262.09,395.68,328.67,131.82,2286.79,546.88,36011.13,1234.71,277.32,34723.56,135827,512.15,17360.86,143429,1240.72,197.95,294.04,19779.7,21888.64,30308.99,33677.63,173.98,35378.36,27144.57,1454.49
2004-05-31,3921.41,182.04,109.75,534.99,256.68,367.68,584.56,456.85,68.05,262.23,86.07,106.4,471.66,99.23,298.89,151.51,115.72,265.62,395.86,331.01,132.92,2286.79,546.88,36011.13,1234.71,277.32,34723.56,135827,512.15,17360.86,143429,1240.72,197.95,294.04,19779.7,21888.64,30308.99,33677.63,173.98,35378.36,27144.57,1454.49
2004-06-01,3864.18,181.72,107.23,531.94,254.38,366.33,579.87,448.11,67.01,257.37,84.97,104.23,464.7,99.09,294.23,152.6,114.39,260.55,391.07,325.65,132.2,2282.66,546.02,36238.34,1246.79,280.34,35032.46,134468.7,505.85,17133.05,143932.3,1250.69,196.11,296.08,19559.43,21681.31,30332.05,33677.63,171.6,35515.87,27013.7,1440.31
2004-06-02,3888.31,182.5,106.88,537.91,259.64,368.54,579.37,453.04,67.13,260.2,87.54,105.39,467.1,100.07,293.45,155.01,115.11,262.31,390.35,328.1,133.97,2285.77,545.38,36333,1274.69,270.38,35432.21,134893.2,506.55,17121.07,139780.3,1249.16,196.23,298.37,19559.43,22214.46,29755.4,33827.11,172.13,35673.02,26882.81,1444.03
2004-06-03,3917.08,183.68,106.77,538.04,260.52,365.07,575.52,463.13,68.44,267.12,87.22,106.48,468.18,100.36,294.58,154.13,116.74,264.66,391.25,328.95,135.07,2292.29,549.9,36351.93,1297.93,268.86,35541.23,135657.2,511.45,17456.77,143177.3,1245.32,195.88,300.3,19537.41,22614.32,29570.87,33912.54,176.88,35535.51,26961.34,1429.74
2004-06-04,3961.93,183.77,108.59,541.98,260.41,367.16,579.7,473.35,69.48,272.09,87.54,108.41,473.81,99.09,295.89,155.62,119.59,266.28,388.23,332.83,134.58,2302.13,555.28,36560.2,1297.93,269.47,35214.16,136506.1,521.94,17516.72,143429,1252.99,197.84,297.85,19823.75,22555.07,29963,33720.34,178.6,35869.45,26961.34,1435.46
2004-06-07,4017.81,185.58,111.25,547.69,259.86,370.3,589.42,469.04,70.84,276.6,88.43,109.96,476.87,98.91,296.67,157.92,121.45,270.02,397.06,340.93,135.18,2321.33,558.29,36995.67,1299.79,277.93,35523.06,136421.3,523.34,17528.71,143932.3,1268.33,201.05,300.47,20286.3,22643.93,30470.45,34040.68,178.73,36105.18,27380.16,1441.17
2004-06-08,4018.95,183.15,112.1,544.77,258.21,370.34,588.58,468.55,70.73,275.65,87.22,110.27,472.82,98.52,299.89,159.23,121.98,269,406.94,342.3,134.36,2328.17,561.52,36938.87,1284.91,278.53,35777.45,136930.6,519.14,17684.57,144687.1,1266.79,200.48,295.58,20264.28,22466.22,30424.32,34190.16,177.15,36183.75,27301.63,1464.05
2004-06-09,3997.76,182.78,111.44,540.58,252.29,370.1,592.43,463.13,70.67,275.36,86.86,110.5,472.98,97.03,294.36,155.01,121.01,270.46,401.7,337.85,132.37,2320.99,558.29,37014.61,1272.83,276.42,34941.61,137015.5,524.74,17636.62,145945.3,1269.86,201.63,297.68,19999.96,22081.17,29870.73,33741.7,177.54,35830.17,27301.63,1472.63
2004-06-10,4021.64,182.74,111.68,543.25,253.61,374.51,596.45,469.16,71.49,276.73,88.59,111.66,475.47,97.72,295.02,155.48,121.48,273.25,403.49,337.62,133.58,2319.24,551.83,37260.73,1286.77,276.11,34996.12,136166.6,528.94,17576.67,143932.3,1266.03,202.77,299.6,20198.2,22229.27,29617,34168.81,178.07,35751.59,27458.69,1466.91
2004-06-11,4014.56,183.34,111.3,539.56,255.03,374.83,595.62,469.9,70.99,277.39,89.16,110.96,481.02,98.1,292.62,154.77,121.45,271.49,399.69,338.13,132.54,2318.13,550.33,37033.54,1288.63,274,35068.8,135317.6,525.44,17540.7,144687.1,1267.56,201.86,298.2,20088.07,22155.21,29847.66,34147.45,180.18,35280.14,27484.87,1481.21
2004-06-14,3948.65,179.76,109.65,530.93,247.35,372.14,585.23,463.62,69.97,272.83,87.54,109.88,471.82,97,290.66,153.85,119.94,266.28,394.48,331.52,131.71,2291.88,544.08,36692.73,1274.69,268.86,34741.74,137015.5,520.54,17384.84,142170.8,1246.86,200.25,297.15,19867.8,22125.6,29317.14,33827.11,178.47,34847.98,27275.45,1455.47
2004-06-15,3987.3,182.59,110.17,534.74,251.96,370.82,588.41,471.99,70.67,276.02,87.07,110.42,480.44,97.63,294.58,153.49,120.43,273.55,400.14,332.89,131.82,2305.03,549.9,36522.33,1300.72,269.47,35123.31,137779.5,527.54,17552.69,142799.9,1253.76,200.48,300.12,20154.14,22481.03,29455.54,34126.1,179.79,35181.93,27380.16,1461.19
2004-06-16,4003.24,184.05,110.9,540.96,252.62,373.03,591.76,475.69,70.82,273.17,88.17,110.88,486.9,97.5,298.93,152.78,121.71,280.52,398.61,331.46,131.05,2322.17,554.2,36730.6,1323.03,272.79,35650.26,137694.6,542.93,17648.61,145064.6,1248.39,201.28,301.52,20550.62,22540.27,29317.14,34702.7,180.98,35240.85,27563.39,1458.33
2004-06-17,3985.46,184.05,110.54,541.34,251.08,372.79,591.93,469.78,70.63,272.54,87.49,110.19,480.27,97.56,297.45,151.29,121.09,278.98,400.8,328.21,130.49,2323.29,549.9,36863.13,1334.19,277.02,35650.26,137439.9,544.33,17672.59,144183.9,1242.26,201.63,301.35,20506.57,22880.89,29617,35023.03,182.3,35280.14,27825.15,1464.05
2004-06-18,3999.79,183.06,111.13,542.1,250.87,371.1,590.93,473.96,70.82,271.59,87.43,111.58,485.99,97.56,300.76,152.21,122.58,283.75,404.09,327.98,128.78,2329.76,552.05,36768.47,1323.96,281.55,36050,139901.8,545.73,17768.5,146071.1,1234.59,200.48,302.22,20594.67,22836.46,29939.93,35343.36,181.24,34926.55,27929.86,1449.75
2004-06-21,3989.31,183.38,111.43,544.26,251.41,374.47,588.92,478.76,70.86,270.93,90.42,110.96,484.33,98.25,300.19,152.64,121.92,279.49,403.55,325.47,129.06,2327.89,553.98,36976.73,1300.72,283.52,35632.08,141090.3,548.53,17864.42,146071.1,1235.35,200.25,303.79,20418.46,23014.18,29847.66,35172.52,182.03,34847.98,28139.27,1435.46
2004-06-22,3928.39,181.07,109.84,537.66,247.79,374.79,582.05,476.8,70.45,265.22,89.16,108.1,481.1,97.56,298.5,152.39,120.61,277.88,395.41,316.64,128.84,2310.47,549.03,36598.07,1297.93,278.53,35377.7,139816.9,537.33,17828.45,145442,1226.15,198.98,304.32,20088.07,22747.6,29455.54,34809.47,181.11,34199.74,28060.74,1404
2004-06-23,3945.1,180.75,109.7,543.5,247.9,375.12,587.24,482.83,70.76,263.93,90.89,108.41,484.5,97.56,297.19,151.36,119.89,281.18,397.45,322.22,126.3,2320.29,558.07,36370.87,1295.14,277.78,35795.62,149919.1,538.03,18044.26,146071.1,1233.82,198.98,305.19,20176.17,23236.32,29524.74,34894.89,185.99,34847.98,28034.56,1392.56
2004-06-24,4007.05,183.53,111.13,554.17,256.9,375.08,597.12,486.03,71.62,265.59,89.42,109.96,491.12,97.56,300.24,151.65,121.87,282.87,406.04,331.29,129.06,2328.8,550.76,36257.27,1300.72,285.33,36068.17,147711.9,546.43,18008.29,147203.4,1252.99,198.18,302.92,20572.64,23058.61,30562.72,35642.34,186.65,35201.56,27982.21,1389.7
2004-06-25,4013.35,184.07,111.66,553.15,256.9,377.77,592.94,489.35,71.69,265.8,91.04,110.96,490.87,96.16,297.19,158.45,120.97,284.12,406.04,331.86,129.06,2324.08,538.27,35821.8,1301.65,290.62,35686.6,146014,541.53,18056.25,144435.5,1254.52,197.38,301.17,20396.43,23265.94,30908.71,35535.56,187.58,35299.79,27877.51,1409.72
2004-06-28,4069.35,186.12,114,562.67,258.87,380.74,607.01,489.35,72.3,271.18,90.68,112.82,493.69,94.77,301.5,159.52,124.61,285.51,412.47,336.48,131.21,2336.81,538.27,36200.47,1295.14,289.71,35650.26,148221.2,553.43,18152.17,144687.1,1261.43,199.33,300.65,20836.96,23354.8,30816.45,35556.91,186.65,35456.93,28034.56,1412.58
2004-06-29,4069.73,185.13,114.32,564.45,259.31,381.54,608.51,489.23,71.65,270.02,91.57,112.74,493.94,96.3,301.5,159.84,124.29,285.29,413.37,336.42,130.99,2333.57,542.58,36049,1301.65,289.86,35904.64,147287.4,550.63,18152.17,143680.6,1262.19,199.1,297.33,21024.18,23784.27,30470.45,35193.88,188.37,35083.7,28322.5,1401.14
2004-06-30,4052.73,182.84,113.84,558.61,259.97,385.76,609.18,488,71.28,267.37,92.88,111.66,491.21,97.21,305.37,160.37,122.83,283.75,407.86,337.05,131.05,2309.5,532.46,35575.67,1263.53,289.1,35395.87,145080.2,555.52,17828.45,140409.4,1257.59,198.3,297.5,20903.04,23117.84,30585.78,34553.2,188.37,35280.14,28322.5,1381.13
2004-07-01,4035.02,184.09,114.19,558.48,259.75,386.16,603.66,477.66,70.63,265.09,93.35,111.58,491.21,97.56,302.41,158.45,122.1,284.41,407.15,334.14,129.34,2289.14,527.94,35462.07,1252.37,288.2,35250.5,144316.2,546.43,17564.68,138648,1248.39,195.08,296.1,20528.59,22895.7,30401.25,34254.23,186.39,34651.54,27956.03,1363.97
2004-07-02,3998.77,183.71,113.43,556.71,256.9,386.44,597.96,474.83,69.24,260.83,92.88,110.19,491.21,96.79,301.11,157.43,121.41,289.26,403.82,328.84,128.51,2280.18,534.18,35121.27,1255.16,288.8,34959.78,144825.6,547.83,17552.69,140283.6,1235.35,191.06,297.68,20484.54,22895.7,30285.92,34232.88,186.39,34533.68,27720.45,1361.11
2004-07-05,3995.73,183.62,112.85,557.72,255.25,393.59,598.8,471.26,68.59,260.5,92.67,110.73,491.7,94.53,301.93,158.38,121.31,288.82,404.99,328.67,127.41,2278.05,528.37,35140.2,1250.51,290.92,35068.8,144995.3,552.73,17336.88,139025.4,1243.02,190.14,297.85,20374.41,22762.41,30470.45,34339.65,184.54,34514.04,27327.8,1361.11
2004-07-06,3944.88,183.69,110.63,551.25,252.73,393.63,590.59,467.81,68.16,256.65,91.67,110.34,491.62,94.07,284.57,155.97,118.75,287.94,391.07,324.28,126.47,2261.21,523.85,34742.61,1265.39,289.41,35323.19,144146.4,542.23,17444.79,137767.3,1227.69,188.31,298.72,19922.87,22599.5,30493.52,34104.74,184.8,34121.16,27249.28,1346.81
2004-07-07,3930.58,181.92,109.41,555.44,250.76,396.8,595.95,467.19,68.37,253.58,90.1,110.58,495.76,93.38,282.61,153.81,116.34,291.83,382.12,323.99,125.81,2255.72,513.74,34799.4,1236.57,291.52,34959.78,142957.9,542.93,17384.84,136257.5,1225.39,188.65,299.07,19823.75,22510.65,30724.18,33912.54,186.42,34022.94,27144.57,1363.97
2004-07-08,3934.48,182.22,108.7,560.26,252.07,396.4,600.98,465.59,68.59,254.91,89.16,110.03,502.47,89.89,281.35,154.52,116.45,299.54,372.81,323.71,125.81,2267.49,519.76,34837.27,1255.16,295,35395.87,143637.1,545.03,17085.1,137264.1,1223.85,188.08,299.77,19757.67,22940.13,31370.04,34040.68,188.31,34101.52,27301.63,1369.69
2004-07-09,3924.49,183.51,108.27,558.99,251.3,387.28,600.81,457.71,67.85,253.17,87.8,109.34,503.88,87.84,271.65,154.24,115.69,302.84,385.38,321.54,124.37,2273.74,509.22,34799.4,1292.35,299.07,36122.68,144825.6,550.63,16989.18,137389.9,1223.85,187.39,301.52,19856.79,22392.17,31393.1,34467.79,189.25,34278.31,27196.93,1358.25
2004-07-12,3893.24,182.97,107.6,556.83,248.45,384.31,593.77,450.82,67.14,250.56,87.85,108.56,500.73,87.82,268.91,153.1,114.38,299.54,381.07,319.89,123.82,2256.55,500.61,34193.54,1276.55,300.89,35650.26,144401.1,544.33,16737.4,134747.8,1220.78,185.67,301.35,19779.7,22140.41,31370.04,34296.94,186.56,34140.8,27013.7,1352.53
2004-07-13,3903.88,184.27,107.36,558.74,247.9,381.54,600.81,454.02,68.11,249.77,87.9,108.8,500.57,87.05,274.48,155.94,115.73,297.85,381.22,323.19,124.87,2255.4,506.2,34458.6,1266.32,299.98,35341.36,143806.8,538.73,16701.43,134370.3,1220.78,185.67,302.74,19889.83,22377.36,31623.76,33933.9,185.89,34376.53,26725.76,1343.95
2004-07-14,3898.84,184.7,107.32,560.39,247.9,379.53,595.95,462.15,67.55,248.2,87.28,109.57,500.57,86.42,277.39,156.86,115.19,297.85,379.91,323.65,122.99,2263.2,510.72,34666.87,1285.84,300.89,35468.55,143976.6,533.14,16905.25,134999.4,1217.72,184.52,301.7,19768.68,22495.84,31716.03,34168.81,188.98,34474.75,26908.99,1372.55
2004-07-15,3847.19,182.69,105.44,558.48,244.5,380.26,594.61,455.13,66.23,242.16,86.13,108.41,496.34,86.55,272.61,157,112.81,297.55,378.38,316.12,122.28,2246.72,501.25,33852.74,1279.34,302.4,35759.27,142788.1,529.64,17001.17,133489.6,1202.38,182.34,300.65,19438.29,22347.74,32108.15,34147.45,189.78,34101.52,26830.46,1372.55
2004-07-16,3845.93,182.93,104.94,558.86,244.06,380.74,594.44,462.76,66.74,240.33,86.18,108.18,497,89.2,273.13,158.88,111.68,298.22,376.97,315.95,121.39,2245.95,493.72,33777,1288.63,302.7,35977.32,147372.3,526.14,16785.36,131476.6,1206.98,181.42,302.05,19284.1,22303.31,32546.41,34147.45,192.07,34140.8,26856.64,1361.11
2004-07-19,3812.63,181.53,103.64,553.66,240.22,379.45,590.42,464.48,66.46,237.73,85.71,106.09,495.93,89.2,273.17,160.08,110.63,296.75,372.42,312.93,122.44,2236.57,491.14,33549.8,1284.91,298.32,35940.98,145844.3,529.64,16653.47,131099.1,1206.98,179.92,304.67,19096.88,22021.93,31831.36,34040.68,193.41,34258.67,26568.7,1346.81
2004-07-20,3837.6,181.85,103.28,555.06,242.31,378.93,591.76,469.66,67.05,241.99,86.54,106.09,498.41,91.29,267.65,158.38,109.46,299.39,378.11,315.5,123.27,2246.03,504.7,33909.54,1292.35,296.36,35940.98,146523.4,536.63,16473.63,133615.4,1217.72,181.99,304.84,19218.02,21962.69,31646.83,33997.96,191.93,34415.82,26516.35,1341.09
2004-07-21,3877.48,180.47,105.12,557.47,244.94,379.53,596.96,474.58,68.03,246.25,88.27,105.86,496.26,91.98,269.3,160.15,110.29,298.29,383.35,322.17,124.21,2266.02,515.24,34837.27,1265.39,299.98,36050,145165.1,543.63,16305.78,135754.3,1242.26,186.7,305.54,19669.56,22095.98,31808.29,33933.9,190.19,35024.77,26464,1352.53
2004-07-22,3801.05,177.3,102.14,543.88,238.14,376.72,591.93,464.73,67.22,240.62,86.34,104.08,489.13,91.01,266.34,158.1,107.17,295.94,369.22,315.04,123.77,2229.24,511.59,33625.54,1237.5,292.13,35468.55,143467.3,540.13,16185.88,134244.5,1220.02,183.94,303.44,19074.85,21607.26,30862.58,33250.52,188.04,34121.16,26280.77,1335.37
2004-07-23,3797.33,176.22,100.94,547.56,236.39,375.92,596.62,465.84,67.13,241,86.54,103.93,487.56,90.1,266.86,156.68,105.58,293.59,377.75,313.56,124.26,2239.64,518.9,34079.94,1228.2,286.84,35686.6,143552.1,540.83,16353.73,136760.8,1230.75,185.78,302.74,19184.98,21696.12,30493.52,33229.16,189.92,34415.82,26385.47,1329.66
2004-07-26,3752.59,175.07,98.97,540.2,233.42,374.31,590.26,469.04,66.23,240.54,86.28,102.07,484.08,91.03,265.64,156.18,104.52,289.26,371.29,307.63,123.49,2219.3,512.23,33549.8,1225.41,287.9,35595.74,143127.7,539.43,16185.88,134747.8,1220.78,182.34,302.22,19074.85,21651.69,30539.65,32844.76,188.57,34297.95,26176.06,1303.92
2004-07-27,3814.08,178.81,101.63,548.2,234.3,379.33,596.96,473.1,67.81,243.61,86.28,104.16,488.31,89.7,266.3,159.3,108.05,293.37,383.89,313.04,125.59,2238.87,520.84,34117.8,1224.48,291.22,35523.06,140835.6,541.53,16401.69,136886.6,1237.65,185.78,301.7,19339.17,21814.59,30931.78,32844.76,187.77,35103.35,26542.53,1335.37
2004-07-28,3807.21,179.87,100.95,548.71,233.42,389.49,615.05,480.12,68.89,239.18,85.81,105.39,481.93,91.29,259.34,157.39,107.56,292.12,386.37,311.62,126.3,2255.17,522.56,34913,1268.18,293.94,36177.2,139732,545.03,16221.85,138270.6,1234.59,186.93,300.47,19482.34,21814.59,31416.17,33314.59,188.44,35201.56,25416.95,1349.67
2004-07-29,3889.68,182.52,102.99,559.12,239.24,385.24,621.91,494.15,68.87,244.85,87.22,108.1,488.06,91.15,263.47,159.94,109.98,296.16,397.36,327.93,128.34,2287.5,525.14,35367.4,1290.49,302.7,37340.1,140835.6,532.44,16377.71,139277.1,1243.79,190.03,303.44,19911.86,21873.83,32546.41,34168.81,187.23,35712.3,25888.13,1378.27
2004-07-30,3895.61,184.07,102.68,562.29,243.3,387.93,618.4,482.46,68.89,239.09,87.22,107.64,489.8,90.67,265.25,159.87,109.98,298.8,398.7,332.49,127.57,2284.59,529.66,34837.27,1274.69,302.7,37503.63,141939.2,528.24,16341.75,140535.3,1238.42,189.34,304.32,19977.93,22273.7,33053.87,34040.68,188.31,35731.95,25416.95,1363.97
2004-08-02,3862.71,182.59,101.02,558.99,241.21,383.79,616.89,492.43,68.15,234.58,85.81,106.09,489.96,92.14,262.42,158.6,108.77,297.26,395.2,329.29,128.12,2285.96,530.74,35121.27,1273.76,301.19,37231.07,142788.1,531.74,16425.67,140409.4,1278.3,189.45,304.14,19922.87,22214.46,32523.34,34062.03,186.56,36183.75,25233.72,1366.83
2004-08-03,3877.32,186.71,100.46,567.25,242.42,380.5,620.41,516.44,68.05,234.87,86.65,107.71,491.21,93.42,260.86,160.58,108.23,300.12,394.96,330.15,129.67,2293.18,529.66,34894.07,1301.65,309.04,37867.04,143297.5,528.94,16461.64,140409.4,1272.93,190.83,309.74,19691.59,22244.07,33076.93,34937.6,189.25,35849.81,25181.37,1366.83
2004-08-04,3823.74,195.9,98.51,565.09,240.99,373.79,596.45,511.63,66.88,230.48,84.24,106.79,490.87,94.49,260.42,159.41,106.72,298.8,386.13,324.85,126.3,2284.93,529.45,35594.61,1304.36,310.86,37358.27,144095.4,521.38,16569.55,140661.1,1275.23,189.57,310.79,19394.23,22007.12,33076.93,34574.56,187.9,36301.62,25024.32,1363.97
2004-08-05,3829.03,199.16,99.68,573.34,239.57,377.49,586.91,508.43,66.18,228.45,84.66,106.63,493.86,93.88,258.9,159.87,105.52,304.01,384.61,325.13,126.52,2287.68,525.14,36446.61,1310.91,309.65,37194.73,144698.8,522.1,16545.57,139518.5,1283.66,191.52,312.36,19295.11,22273.7,32892.4,34083.39,187.1,36792.71,24945.79,1372.55
2004-08-06,3727.74,195.25,96.68,558.48,233.2,370.58,567.65,502.77,63.8,223.15,82.41,103.77,479.03,94.49,254.64,156.08,104.54,299.54,372.48,316.58,123.1,2248.55,513.52,37866.61,1283.81,303.61,36304.39,143319.8,515.62,16257.82,136344.8,1264.49,193.24,312.88,18854.59,21518.4,32131.22,33207.81,185.22,36458.77,24526.97,1341.09
2004-08-09,3690.33,195.94,95.15,554.42,230.35,367.48,562.79,499.82,63.15,221.08,81.42,102.53,476.46,93.72,248.54,156.61,102.84,298.73,368.38,313.61,120.62,2236.38,518.26,38131.67,1283.81,300.28,36431.58,143147.4,511.3,15970.07,134694.4,1266.79,187.73,307.99,18259.88,21548.02,31808.29,33656.27,182.8,36223.04,24579.32,1335.37
2004-08-10,3720.64,198.99,96.2,554.29,230.35,370.26,569.15,510.03,63.67,226.3,82.2,103.85,473.73,94.42,250.2,157,104.77,292.71,373.98,315.89,120.57,2255.28,518.69,39078.33,1293.15,306.63,36849.5,143061.3,522.1,15970.07,135836.9,1269.09,189.8,311.83,18821.55,21562.83,32038.95,34296.94,185.22,36851.64,24579.32,1346.81
2004-08-11,3678.91,197.87,94.65,548.33,227.06,331.74,562.79,504.74,62.65,224.27,81.26,103.23,470.91,93.38,249.59,154.48,103.05,289.48,360.66,312.76,118.58,2243.55,514.41,38737.54,1281.94,303,36221.53,143147.4,518.5,15922.11,135456.1,1264.49,190.01,314.63,18876.61,21533.21,31682.35,33827.11,183.6,36746.9,24343.73,1349.67
